Now playing.
Running...
Initializing: New segment
----- Video properties. -----
Input size: 640x360
Target size: 544x360
Retargetfactor: 0.85
Extendfactor: 0.25
Frame window size: 50
SEND 63049186
ADD 63049173
RECV 63049188
SEND 63049203
ADD 63049189
RECV 63049205
SEND 63049221
SEND 63049238
SEND 63049254
SEND 63049271
ADD 63049207
RECV 63049331
ADD 63049333
RECV 63049335
ADD 63049337
RECV 63049338
ADD 63049340
RECV 63049341
SEND 63049349
ADD 63049342
RECV 63049351
SEND 63049365
ADD 63049353
RECV 63049367
SEND 63049382
ADD 63049369
RECV 63049384
SEND 63049400
ADD 63049385
RECV 63049401
SEND 63049417
ADD 63049403
RECV 63049419
SEND 63049433
ADD 63049421
RECV 63049435
SEND 63049450
ADD 63049437
RECV 63049452
SEND 63049467
ADD 63049454
RECV 63049469
SEND 63049485
ADD 63049470
RECV 63049487
SEND 63049501
ADD 63049489
RECV 63049503
SEND 63049519
ADD 63049504
RECV 63049521
SEND 63049535
ADD 63049522
RECV 63049537
SEND 63049553
ADD 63049539
RECV 63049555
SEND 63049569
ADD 63049557
RECV 63049571
SEND 63049586
ADD 63049573
RECV 63049589
SEND 63049603
ADD 63049590
RECV 63049605
SEND 63049621
ADD 63049607
RECV 63049622
SEND 63049638
ADD 63049625
RECV 63049641
SEND 63049655
ADD 63049643
RECV 63049657
SEND 63049670
ADD 63049659
RECV 63049673
SEND 63049688
ADD 63049674
RECV 63049690
SEND 63049705
ADD 63049692
RECV 63049706
SEND 63049722
ADD 63049709
RECV 63049724
SEND 63049738
ADD 63049726
RECV 63049740
SEND 63049756
ADD 63049742
RECV 63049758
SEND 63049772
ADD 63049760
RECV 63049774
SEND 63049789
ADD 63049776
